,lat,lon,lat_mod,lon_mod,Julian_Date,Year,Month,Day,Hour,Minute,Second,Seconds_Elapsed,COG_T,SOG_K,pressure_B,wind_dir_T,wind_speed_M,rateofturn
1843,4138.0235,7031.9101,41.633725,-70.531835,2458065.18057,2017,11,7,16.0,20.0,1.3,663601.3,170.6,1.6,1.0211,1.7,5.8,0
1844,4138.0234,7031.9098,41.6337233333,-70.53183,2458065.18058,2017,11,7,16.0,20.0,2.3,663602.3,174.7,1.6,1.0211,3.4,5.7,0
1845,4138.0231,7031.9098,41.6337183333,-70.53183,2458065.18059,2017,11,7,16.0,20.0,3.3,663603.3,179.7,1.6,1.0212,3.4,5.5,0
1846,4138.0227,7031.9099,41.6337116667,-70.5318316667,2458065.18061,2017,11,7,16.0,20.0,4.3,663604.3,187.6,1.6,1.0212,3.5,5.6,0
1847,4138.0223,7031.9101,41.633705,-70.531835,2458065.18062,2017,11,7,16.0,20.0,5.3,663605.3,194.0,1.6,1.0212,356.0,6.5,0
1848,4138.0221,7031.9104,41.6337016667,-70.53184,2458065.18063,2017,11,7,16.0,20.0,6.3,663606.3,198.7,1.6,1.0212,355.9,6.2,0
1849,4138.0218,7031.9107,41.6336966667,-70.531845,2458065.18064,2017,11,7,16.0,20.0,7.3,663607.3,204.4,1.8,1.0212,0.0,6.5,0
1850,4138.0215,7031.9108,41.6336916667,-70.5318466667,2458065.18065,2017,11,7,16.0,20.0,8.3,663608.3,207.3,1.6,1.0214,3.2,6.8,0
1851,4138.0214,7031.9108,41.63369,-70.5318466667,2458065.18066,2017,11,7,16.0,20.0,9.3,663609.3,207.0,1.6,1.0212,6.6,6.9,0
1852,4138.0212,7031.911,41.6336866667,-70.53185,2458065.18067,2017,11,7,16.0,20.0,10.3,663610.3,208.8,1.8,1.0213,6.2,6.9,0
1853,4138.021,7031.9112,41.6336833333,-70.5318533333,2458065.18069,2017,11,7,16.0,20.0,11.3,663611.3,211.3,1.8,1.0213,7.5,6.3,0
1854,4138.0207,7031.9115,41.6336783333,-70.5318583333,2458065.1807,2017,11,7,16.0,20.0,12.3,663612.3,212.6,2.0,1.0214,16.7,5.3,0
1855,4138.0205,7031.9117,41.633675,-70.5318616667,2458065.18071,2017,11,7,16.0,20.0,13.3,663613.3,213.2,1.8,1.0215,20.0,4.9,0
1856,4138.0205,7031.912,41.633675,-70.5318666667,2458065.18072,2017,11,7,16.0,20.0,14.3,663614.3,213.5,1.8,1.0215,19.0,4.3,0
1857,4138.0205,7031.912,41.633675,-70.5318666667,2458065.18073,2017,11,7,16.0,20.0,15.3,663615.3,211.5,1.8,1.0216,9.6,4.3,0
1858,4138.0204,7031.9121,41.6336733333,-70.5318683333,2458065.18074,2017,11,7,16.0,20.0,16.3,663616.3,210.1,1.8,1.0216,0.8,5.4,0
1859,4138.0201,7031.9123,41.6336683333,-70.5318716667,2458065.18076,2017,11,7,16.0,20.0,17.3,663617.3,210.4,2.0,1.0217,359.1,5.5,0
1860,4138.0199,7031.9124,41.633665,-70.5318733333,2458065.18077,2017,11,7,16.0,20.0,18.3,663618.3,209.8,2.0,1.0216,15.3,4.6,0
1861,4138.0195,7031.9126,41.6336583333,-70.5318766667,2458065.18078,2017,11,7,16.0,20.0,19.3,663619.3,206.7,2.0,1.0218,20.3,5.0,0
1862,4138.0193,7031.9128,41.633655,-70.53188,2458065.18079,2017,11,7,16.0,20.0,20.3,663620.3,206.4,2.0,1.0219,22.6,5.2,0
1863,4138.0192,7031.9129,41.6336533333,-70.5318816667,2458065.1808,2017,11,7,16.0,20.0,21.3,663621.3,209.2,1.8,1.0218,23.1,5.1,0
1864,4138.0192,7031.9129,41.6336533333,-70.5318816667,2458065.18081,2017,11,7,16.0,20.0,22.3,663622.3,211.0,1.8,1.0219,15.3,5.5,0
1865,4138.0192,7031.913,41.6336533333,-70.5318833333,2458065.18083,2017,11,7,16.0,20.0,23.3,663623.3,207.9,1.8,1.022,23.0,5.5,0
1866,4138.019,7031.9131,41.63365,-70.531885,2458065.18084,2017,11,7,16.0,20.0,24.3,663624.3,206.6,1.8,1.0218,16.5,5.5,0
1867,4138.0187,7031.9133,41.633645,-70.5318883333,2458065.18085,2017,11,7,16.0,20.0,25.3,663625.3,206.5,2.0,1.0217,11.0,5.3,0
1868,4138.0183,7031.9135,41.6336383333,-70.5318916667,2458065.18086,2017,11,7,16.0,20.0,26.3,663626.3,206.7,2.0,1.0217,15.1,5.3,0
1869,4138.0178,7031.9138,41.63363,-70.5318966667,2458065.18087,2017,11,7,16.0,20.0,27.3,663627.3,206.7,2.2,1.0217,18.5,5.5,0
1870,4138.0173,7031.914,41.6336216667,-70.5319,2458065.18088,2017,11,7,16.0,20.0,28.3,663628.3,203.3,2.0,1.0217,23.8,5.8,0
1871,4138.0169,7031.9139,41.633615,-70.5318983333,2458065.18089,2017,11,7,16.0,20.0,29.3,663629.3,202.0,2.0,1.0217,18.2,5.2,0
1872,4138.0167,7031.9139,41.6336116667,-70.5318983333,2458065.18091,2017,11,7,16.0,20.0,30.3,663630.3,203.2,2.0,1.0217,14.6,5.1,0
1873,4138.0165,7031.9141,41.6336083333,-70.5319016667,2458065.18092,2017,11,7,16.0,20.0,31.3,663631.3,203.4,2.0,1.0217,13.8,5.2,0
1874,4138.016,7031.9143,41.6336,-70.531905,2458065.18093,2017,11,7,16.0,20.0,32.3,663632.3,203.1,2.0,1.0217,16.6,5.3,0
1875,4138.0158,7031.9147,41.6335966667,-70.5319116667,2458065.18094,2017,11,7,16.0,20.0,33.3,663633.3,203.0,2.0,1.0217,23.9,4.8,0
1876,4138.0157,7031.9149,41.633595,-70.531915,2458065.18095,2017,11,7,16.0,20.0,34.3,663634.3,203.4,2.0,1.0217,20.6,4.5,0
1877,4138.0155,7031.9149,41.6335916667,-70.531915,2458065.18096,2017,11,7,16.0,20.0,35.3,663635.3,200.7,1.8,1.0217,18.7,4.3,0
1878,4138.0151,7031.9149,41.633585,-70.531915,2458065.18098,2017,11,7,16.0,20.0,36.3,663636.3,197.0,2.0,1.0216,18.9,5.2,0
1879,4138.0145,7031.915,41.633575,-70.5319166667,2458065.18099,2017,11,7,16.0,20.0,37.3,663637.3,198.2,2.2,1.0216,10.6,5.0,0
1880,4138.0139,7031.9154,41.633565,-70.5319233333,2458065.181,2017,11,7,16.0,20.0,38.3,663638.3,201.1,2.2,1.0215,9.4,4.3,0
1881,4138.0135,7031.9158,41.6335583333,-70.53193,2458065.18101,2017,11,7,16.0,20.0,39.3,663639.3,200.4,2.0,1.0215,0.5,4.0,0
1882,4138.0133,7031.9158,41.633555,-70.53193,2458065.18102,2017,11,7,16.0,20.0,40.3,663640.3,196.1,2.0,1.0215,5.7,4.0,0
1883,4138.0132,7031.9157,41.6335533333,-70.5319283333,2458065.18103,2017,11,7,16.0,20.0,41.3,663641.3,194.1,1.8,1.0215,7.4,4.1,0
1884,4138.013,7031.9156,41.63355,-70.5319266667,2458065.18105,2017,11,7,16.0,20.0,42.3,663642.3,194.6,1.8,1.0215,14.6,4.2,0
1885,4138.0129,7031.9159,41.6335483333,-70.5319316667,2458065.18106,2017,11,7,16.0,20.0,43.3,663643.3,195.7,1.8,1.0214,9.7,4.5,0
1886,4138.0127,7031.9162,41.633545,-70.5319366667,2458065.18107,2017,11,7,16.0,20.0,44.3,663644.3,194.3,2.0,1.0213,10.9,4.6,0
1887,4138.0125,7031.9162,41.6335416667,-70.5319366667,2458065.18108,2017,11,7,16.0,20.0,45.3,663645.3,191.8,2.0,1.0214,8.5,5.2,0
1888,4138.0121,7031.9163,41.633535,-70.5319383333,2458065.18109,2017,11,7,16.0,20.0,46.3,663646.3,191.7,2.0,1.0213,5.6,5.4,0
1889,4138.0117,7031.9163,41.6335283333,-70.5319383333,2458065.1811,2017,11,7,16.0,20.0,47.3,663647.3,190.5,2.0,1.0213,359.5,5.3,0
1890,4138.0113,7031.9164,41.6335216667,-70.53194,2458065.18111,2017,11,7,16.0,20.0,48.3,663648.3,187.6,2.0,1.0214,356.2,4.6,0
1891,4138.011,7031.9164,41.6335166667,-70.53194,2458065.18113,2017,11,7,16.0,20.0,49.3,663649.3,187.8,2.0,1.0214,353.7,4.1,0
1892,4138.0106,7031.9166,41.63351,-70.5319433333,2458065.18114,2017,11,7,16.0,20.0,50.3,663650.3,186.8,2.0,1.0213,2.5,3.5,0
1893,4138.0104,7031.9167,41.6335066667,-70.531945,2458065.18115,2017,11,7,16.0,20.0,51.3,663651.3,188.1,2.0,1.0214,0.8,3.4,0
1894,4138.0101,7031.9169,41.6335016667,-70.5319483333,2458065.18116,2017,11,7,16.0,20.0,52.3,663652.3,187.1,2.0,1.0213,358.0,3.3,0
1895,4138.0099,7031.9168,41.6334983333,-70.5319466667,2458065.18117,2017,11,7,16.0,20.0,53.3,663653.3,186.6,1.8,1.0212,357.0,3.1,0
1896,4138.0096,7031.9168,41.6334933333,-70.5319466667,2458065.18118,2017,11,7,16.0,20.0,54.3,663654.3,186.6,2.0,1.0213,359.3,3.0,0
1897,4138.0093,7031.917,41.6334883333,-70.53195,2458065.1812,2017,11,7,16.0,20.0,55.3,663655.3,186.4,2.0,1.0212,353.8,2.9,0
1898,4138.0088,7031.9171,41.63348,-70.5319516667,2458065.18121,2017,11,7,16.0,20.0,56.3,663656.3,185.7,2.0,1.0214,0.1,3.2,0
1899,4138.0083,7031.9171,41.6334716667,-70.5319516667,2458065.18122,2017,11,7,16.0,20.0,57.3,663657.3,188.5,2.0,1.0213,7.3,3.2,0
1900,4138.0081,7031.9173,41.6334683333,-70.531955,2458065.18123,2017,11,7,16.0,20.0,58.3,663658.3,185.8,2.0,1.0213,24.0,2.6,0
1901,4138.0078,7031.9175,41.6334633333,-70.5319583333,2458065.18124,2017,11,7,16.0,20.0,59.3,663659.3,184.5,2.0,1.0212,35.2,3.3,0
1902,4138.0075,7031.9174,41.6334583333,-70.5319566667,2458065.18125,2017,11,7,16.0,21.0,0.3,663660.3,186.7,2.0,1.0212,32.0,2.9,0
1903,4138.0072,7031.9175,41.6334533333,-70.5319583333,2458065.18127,2017,11,7,16.0,21.0,1.3,663661.3,186.2,2.0,1.0213,25.1,2.8,0
1904,4138.0069,7031.9176,41.6334483333,-70.53196,2458065.18128,2017,11,7,16.0,21.0,2.3,663662.3,186.4,2.0,1.0212,26.9,2.9,0
1905,4138.0066,7031.9176,41.6334433333,-70.53196,2458065.18129,2017,11,7,16.0,21.0,3.3,663663.3,183.3,2.0,1.0213,19.7,2.9,0
1906,4138.0061,7031.9177,41.633435,-70.5319616667,2458065.1813,2017,11,7,16.0,21.0,4.3,663664.3,185.7,2.0,1.0213,13.1,2.7,0
1907,4138.0057,7031.918,41.6334283333,-70.5319666667,2458065.18131,2017,11,7,16.0,21.0,5.3,663665.3,187.3,2.0,1.0211,18.6,2.4,0
1908,4138.0054,7031.9182,41.6334233333,-70.53197,2458065.18132,2017,11,7,16.0,21.0,6.3,663666.3,183.4,2.0,1.0213,1.6,2.4,0
1909,4138.0053,7031.9182,41.6334216667,-70.53197,2458065.18133,2017,11,7,16.0,21.0,7.3,663667.3,179.3,2.0,1.0212,5.9,2.0,0
1910,4138.0049,7031.9181,41.633415,-70.5319683333,2458065.18135,2017,11,7,16.0,21.0,8.3,663668.3,182.7,2.0,1.0213,1.8,1.6,0
1911,4138.0045,7031.9181,41.6334083333,-70.5319683333,2458065.18136,2017,11,7,16.0,21.0,9.3,663669.3,183.5,2.0,1.0213,6.2,1.5,0
1912,4138.0042,7031.918,41.6334033333,-70.5319666667,2458065.18137,2017,11,7,16.0,21.0,10.3,663670.3,178.3,2.0,1.0215,22.7,1.0,0
1913,4138.0038,7031.9179,41.6333966667,-70.531965,2458065.18138,2017,11,7,16.0,21.0,11.3,663671.3,177.2,2.0,1.0214,31.8,1.0,0
1914,4138.0034,7031.9179,41.63339,-70.531965,2458065.18139,2017,11,7,16.0,21.0,12.3,663672.3,177.9,2.0,1.0212,29.5,0.8,0
1915,4138.0029,7031.9177,41.6333816667,-70.5319616667,2458065.1814,2017,11,7,16.0,21.0,13.3,663673.3,178.1,2.0,1.0213,41.3,0.8,0
1916,4138.0027,7031.9176,41.6333783333,-70.53196,2458065.18142,2017,11,7,16.0,21.0,14.3,663674.3,176.2,2.0,1.0214,65.2,1.2,0
1917,4138.0023,7031.9176,41.6333716667,-70.53196,2458065.18143,2017,11,7,16.0,21.0,15.3,663675.3,174.6,2.0,1.0213,81.4,1.9,0
1918,4138.0021,7031.9175,41.6333683333,-70.5319583333,2458065.18144,2017,11,7,16.0,21.0,16.3,663676.3,175.8,1.8,1.0214,68.9,2.0,0
1919,4138.0018,7031.9172,41.6333633333,-70.5319533333,2458065.18145,2017,11,7,16.0,21.0,17.3,663677.3,177.2,2.0,1.0213,54.7,3.4,0
1920,4138.0014,7031.917,41.6333566667,-70.53195,2458065.18146,2017,11,7,16.0,21.0,18.3,663678.3,176.1,2.0,1.0214,41.9,5.2,0
1921,4138.0011,7031.917,41.6333516667,-70.53195,2458065.18147,2017,11,7,16.0,21.0,19.3,663679.3,175.6,2.0,1.0213,40.4,4.7,0
1922,4138.0007,7031.9171,41.633345,-70.5319516667,2458065.18148,2017,11,7,16.0,21.0,20.3,663680.3,176.7,2.0,1.0214,2.3,3.4,0
1923,4138.0003,7031.9169,41.6333383333,-70.5319483333,2458065.1815,2017,11,7,16.0,21.0,21.3,663681.3,176.4,2.0,1.0213,359.0,3.1,0
1924,4137.9999,7031.9169,41.6333316667,-70.5319483333,2458065.18151,2017,11,7,16.0,21.0,22.3,663682.3,177.5,2.0,1.0213,42.1,4.3,0
1925,4137.9997,7031.9171,41.6333283333,-70.5319516667,2458065.18152,2017,11,7,16.0,21.0,23.3,663683.3,178.0,1.8,1.0213,43.4,4.4,0
1926,4137.9997,7031.9168,41.6333283333,-70.5319466667,2458065.18153,2017,11,7,16.0,21.0,24.3,663684.3,177.3,1.6,1.0214,22.8,5.7,0
1927,4137.9995,7031.9167,41.633325,-70.531945,2458065.18154,2017,11,7,16.0,21.0,25.3,663685.3,174.5,1.6,1.0213,28.1,5.5,0
1928,4137.9993,7031.9166,41.6333216667,-70.5319433333,2458065.18155,2017,11,7,16.0,21.0,26.3,663686.3,170.0,1.6,1.0214,22.4,5.7,0
1929,4137.999,7031.9165,41.6333166667,-70.5319416667,2458065.18157,2017,11,7,16.0,21.0,27.3,663687.3,171.5,1.6,1.0213,16.9,6.3,0
1930,4137.9988,7031.9164,41.6333133333,-70.53194,2458065.18158,2017,11,7,16.0,21.0,28.3,663688.3,174.0,1.6,1.0214,13.9,5.4,0
1931,4137.9986,7031.9165,41.63331,-70.5319416667,2458065.18159,2017,11,7,16.0,21.0,29.3,663689.3,172.3,1.6,1.0213,9.7,5.0,0
1932,4137.9983,7031.9166,41.633305,-70.5319433333,2458065.1816,2017,11,7,16.0,21.0,30.3,663690.3,169.4,1.4,1.0214,6.1,5.1,0
1933,4137.9983,7031.9165,41.633305,-70.5319416667,2458065.18161,2017,11,7,16.0,21.0,31.3,663691.3,165.1,1.4,1.0213,358.6,5.0,0
1934,4137.9981,7031.9165,41.6333016667,-70.5319416667,2458065.18162,2017,11,7,16.0,21.0,32.3,663692.3,158.9,1.2,1.0213,358.6,4.5,0
1935,4137.998,7031.9164,41.6333,-70.53194,2458065.18164,2017,11,7,16.0,21.0,33.3,663693.3,154.9,1.2,1.0214,10.6,3.4,0
1936,4137.9979,7031.9162,41.6332983333,-70.5319366667,2458065.18165,2017,11,7,16.0,21.0,34.3,663694.3,148.1,1.2,1.0214,13.0,3.2,0
1937,4137.9978,7031.9161,41.6332966667,-70.531935,2458065.18166,2017,11,7,16.0,21.0,35.3,663695.3,141.3,1.1,1.0215,10.3,3.4,0
1938,4137.9977,7031.9159,41.633295,-70.5319316667,2458065.18167,2017,11,7,16.0,21.0,36.3,663696.3,135.4,1.1,1.0213,17.7,2.9,0
1939,4137.9975,7031.9158,41.6332916667,-70.53193,2458065.18168,2017,11,7,16.0,21.0,37.3,663697.3,125.1,0.9,1.0214,27.0,3.3,0
1940,4137.9976,7031.9156,41.6332933333,-70.5319266667,2458065.18169,2017,11,7,16.0,21.0,38.3,663698.3,117.7,0.9,1.0215,19.8,2.8,0
1941,4137.9976,7031.9155,41.6332933333,-70.531925,2458065.1817,2017,11,7,16.0,21.0,39.3,663699.3,113.4,0.9,1.0215,35.0,3.0,0
1942,4137.9976,7031.9154,41.6332933333,-70.5319233333,2458065.18172,2017,11,7,16.0,21.0,40.3,663700.3,106.9,0.9,1.0216,36.5,3.2,0
1943,4137.9976,7031.9152,41.6332933333,-70.53192,2458065.18173,2017,11,7,16.0,21.0,41.3,663701.3,97.5,0.9,1.0215,28.6,3.4,0
1944,4137.9975,7031.9151,41.6332916667,-70.5319183333,2458065.18174,2017,11,7,16.0,21.0,42.3,663702.3,74.4,1.1,1.0217,25.3,3.4,0
1945,4137.9976,7031.9149,41.6332933333,-70.531915,2458065.18175,2017,11,7,16.0,21.0,43.3,663703.3,32.7,1.4,1.0217,37.6,4.2,0
1946,4137.9977,7031.9147,41.633295,-70.5319116667,2458065.18176,2017,11,7,16.0,21.0,44.3,663704.3,355.1,2.2,1.0217,22.7,3.8,0
1947,4137.9978,7031.9146,41.6332966667,-70.53191,2458065.18177,2017,11,7,16.0,21.0,45.3,663705.3,340.0,3.7,1.0216,8.7,3.4,0
1948,4137.9986,7031.9149,41.63331,-70.531915,2458065.18179,2017,11,7,16.0,21.0,46.3,663706.3,338.8,4.6,1.0217,16.7,3.8,0
1949,4137.9995,7031.9153,41.633325,-70.5319216667,2458065.1818,2017,11,7,16.0,21.0,47.3,663707.3,331.3,5.3,1.0215,32.1,4.4,0
1950,4138.0005,7031.9158,41.6333416667,-70.53193,2458065.18181,2017,11,7,16.0,21.0,48.3,663708.3,331.0,5.7,1.0216,350.8,2.9,0
1951,4138.0014,7031.9163,41.6333566667,-70.5319383333,2458065.18182,2017,11,7,16.0,21.0,49.3,663709.3,335.2,5.7,1.0216,0.0,3.8,0
1952,4138.0023,7031.9168,41.6333716667,-70.5319466667,2458065.18183,2017,11,7,16.0,21.0,50.3,663710.3,342.1,5.7,1.0216,4.6,4.4,0
1953,4138.0033,7031.9172,41.6333883333,-70.5319533333,2458065.18184,2017,11,7,16.0,21.0,51.3,663711.3,343.4,5.9,1.0216,24.3,7.2,0
1954,4138.0043,7031.9178,41.633405,-70.5319633333,2458065.18186,2017,11,7,16.0,21.0,52.3,663712.3,340.6,6.1,1.0214,16.4,6.2,0
1955,4138.0052,7031.9181,41.63342,-70.5319683333,2458065.18187,2017,11,7,16.0,21.0,53.3,663713.3,342.9,5.9,1.0215,0.1,5.3,0
1956,4138.0061,7031.9184,41.633435,-70.5319733333,2458065.18188,2017,11,7,16.0,21.0,54.3,663714.3,343.4,5.9,1.0214,5.2,5.1,0
1957,4138.0069,7031.9187,41.6334483333,-70.5319783333,2458065.18189,2017,11,7,16.0,21.0,55.3,663715.3,341.5,6.1,1.0214,2.1,4.9,0
1958,4138.0077,7031.9191,41.6334616667,-70.531985,2458065.1819,2017,11,7,16.0,21.0,56.3,663716.3,342.5,5.9,1.0215,12.2,5.2,0
1959,4138.0086,7031.9196,41.6334766667,-70.5319933333,2458065.18191,2017,11,7,16.0,21.0,57.3,663717.3,339.0,6.1,1.0214,9.5,5.1,0
1960,4138.0096,7031.9203,41.6334933333,-70.532005,2458065.18192,2017,11,7,16.0,21.0,58.3,663718.3,337.7,6.1,1.0214,357.3,4.4,0
1961,4138.0105,7031.9207,41.6335083333,-70.5320116667,2458065.18194,2017,11,7,16.0,21.0,59.3,663719.3,341.8,6.1,1.0214,343.5,4.2,0
1962,4138.0113,7031.9209,41.6335216667,-70.532015,2458065.18195,2017,11,7,16.0,22.0,0.3,663720.3,348.0,5.9,1.0214,349.1,3.9,0
1963,4138.012,7031.9212,41.6335333333,-70.53202,2458065.18196,2017,11,7,16.0,22.0,1.3,663721.3,346.1,5.9,1.0214,351.0,3.8,0
1964,4138.0128,7031.9216,41.6335466667,-70.5320266667,2458065.18197,2017,11,7,16.0,22.0,2.3,663722.3,348.0,5.9,1.0214,347.1,3.8,0
1965,4138.0136,7031.9219,41.63356,-70.5320316667,2458065.18198,2017,11,7,16.0,22.0,3.3,663723.3,347.5,6.1,1.0214,351.7,3.8,0
1966,4138.0145,7031.9223,41.633575,-70.5320383333,2458065.18199,2017,11,7,16.0,22.0,4.3,663724.3,345.8,6.1,1.0214,348.4,3.9,0
1967,4138.0155,7031.9226,41.6335916667,-70.5320433333,2458065.18201,2017,11,7,16.0,22.0,5.3,663725.3,346.7,5.9,1.0213,355.8,4.0,0
1968,4138.0163,7031.9228,41.633605,-70.5320466667,2458065.18202,2017,11,7,16.0,22.0,6.3,663726.3,343.3,6.1,1.0212,356.9,4.1,0
1969,4138.017,7031.9229,41.6336166667,-70.5320483333,2458065.18203,2017,11,7,16.0,22.0,7.3,663727.3,343.9,6.1,1.0215,354.6,3.8,0
1970,4138.018,7031.9232,41.6336333333,-70.5320533333,2458065.18204,2017,11,7,16.0,22.0,8.3,663728.3,348.5,6.1,1.0214,349.7,4.6,0
1971,4138.0189,7031.9234,41.6336483333,-70.5320566667,2458065.18205,2017,11,7,16.0,22.0,9.3,663729.3,350.4,5.9,1.0214,1.6,5.4,0
1972,4138.0198,7031.9234,41.6336633333,-70.5320566667,2458065.18206,2017,11,7,16.0,22.0,10.3,663730.3,345.9,6.1,1.0215,8.5,5.3,0
1973,4138.0207,7031.9239,41.6336783333,-70.532065,2458065.18208,2017,11,7,16.0,22.0,11.3,663731.3,346.1,6.1,1.0214,7.4,6.8,0
1974,4138.0216,7031.9243,41.6336933333,-70.5320716667,2458065.18209,2017,11,7,16.0,22.0,12.3,663732.3,349.8,5.9,1.0214,3.1,7.1,0
1975,4138.0223,7031.9246,41.633705,-70.5320766667,2458065.1821,2017,11,7,16.0,22.0,13.3,663733.3,352.4,5.0,1.0212,19.3,7.4,0
1976,4138.023,7031.9247,41.6337166667,-70.5320783333,2458065.18211,2017,11,7,16.0,22.0,14.3,663734.3,355.5,4.6,1.0214,29.1,7.8,0
1977,4138.0236,7031.9247,41.6337266667,-70.5320783333,2458065.18212,2017,11,7,16.0,22.0,15.3,663735.3,350.2,4.6,1.0213,35.7,8.3,0
1978,4138.0243,7031.9249,41.6337383333,-70.5320816667,2458065.18213,2017,11,7,16.0,22.0,16.3,663736.3,344.2,5.0,1.0213,37.0,7.7,0
1979,4138.025,7031.925,41.63375,-70.5320833333,2458065.18214,2017,11,7,16.0,22.0,17.3,663737.3,343.2,5.0,1.0212,35.9,6.6,0
1980,4138.0258,7031.9253,41.6337633333,-70.5320883333,2458065.18216,2017,11,7,16.0,22.0,18.3,663738.3,338.2,5.3,1.0212,38.1,6.8,0
1981,4138.0265,7031.9257,41.633775,-70.532095,2458065.18217,2017,11,7,16.0,22.0,19.2,663739.2,340.2,5.3,1.0212,34.0,5.4,0
1982,4138.0273,7031.926,41.6337883333,-70.5321,2458065.18218,2017,11,7,16.0,22.0,20.3,663740.3,337.8,5.3,1.0212,34.8,5.2,0
1983,4138.0281,7031.9264,41.6338016667,-70.5321066667,2458065.18219,2017,11,7,16.0,22.0,21.2,663741.2,331.9,5.5,1.0211,38.3,4.1,0
1984,4138.0289,7031.9269,41.633815,-70.532115,2458065.1822,2017,11,7,16.0,22.0,22.3,663742.3,332.4,5.5,1.0211,44.2,4.6,0
1985,4138.0297,7031.9273,41.6338283333,-70.5321216667,2458065.18221,2017,11,7,16.0,22.0,23.3,663743.3,329.6,5.7,1.0211,31.8,4.6,0
1986,4138.0305,7031.9279,41.6338416667,-70.5321316667,2458065.18222,2017,11,7,16.0,22.0,24.2,663744.2,327.7,5.7,1.021,33.6,5.0,0
1987,4138.0311,7031.9285,41.6338516667,-70.5321416667,2458065.18224,2017,11,7,16.0,22.0,25.2,663745.2,330.9,5.7,1.0211,27.3,5.5,0
1988,4138.0318,7031.9289,41.6338633333,-70.5321483333,2458065.18225,2017,11,7,16.0,22.0,26.2,663746.2,337.4,5.0,1.021,44.3,6.5,0
1989,4138.0322,7031.9292,41.63387,-70.5321533333,2458065.18226,2017,11,7,16.0,22.0,27.3,663747.3,341.1,4.0,1.0211,49.7,6.9,0
1990,4138.0327,7031.9295,41.6338783333,-70.5321583333,2458065.18227,2017,11,7,16.0,22.0,28.2,663748.2,342.9,3.3,1.0211,50.8,6.7,0
1991,4138.033,7031.9297,41.6338833333,-70.5321616667,2458065.18228,2017,11,7,16.0,22.0,29.3,663749.3,344.8,2.9,1.0212,51.6,6.3,0
1992,4138.0334,7031.9298,41.63389,-70.5321633333,2458065.18229,2017,11,7,16.0,22.0,30.2,663750.2,344.1,2.5,1.0212,47.3,6.1,0
1993,4138.0337,7031.9298,41.633895,-70.5321633333,2458065.18231,2017,11,7,16.0,22.0,31.2,663751.2,342.4,2.2,1.0212,46.6,6.8,0
1994,4138.0338,7031.9299,41.6338966667,-70.532165,2458065.18232,2017,11,7,16.0,22.0,32.2,663752.2,339.0,2.0,1.0213,46.4,6.1,0
1995,4138.034,7031.93,41.6339,-70.5321666667,2458065.18233,2017,11,7,16.0,22.0,33.3,663753.3,336.4,2.0,1.0213,44.8,5.6,0
1996,4138.0344,7031.9302,41.6339066667,-70.53217,2458065.18234,2017,11,7,16.0,22.0,34.2,663754.2,334.1,2.0,1.0212,45.7,5.3,0
1997,4138.0348,7031.9304,41.6339133333,-70.5321733333,2458065.18235,2017,11,7,16.0,22.0,35.2,663755.2,330.2,2.0,1.0213,40.7,4.8,0
1998,4138.0352,7031.9306,41.63392,-70.5321766667,2458065.18236,2017,11,7,16.0,22.0,36.3,663756.3,326.5,2.0,1.0213,38.4,4.9,0
1999,4138.0355,7031.9308,41.633925,-70.53218,2458065.18238,2017,11,7,16.0,22.0,37.3,663757.3,323.5,2.0,1.0213,35.8,5.5,0
2000,4138.0359,7031.9311,41.6339316667,-70.532185,2458065.18239,2017,11,7,16.0,22.0,38.3,663758.3,322.6,2.2,1.0212,62.1,4.1,0
2001,4138.0362,7031.9314,41.6339366667,-70.53219,2458065.1824,2017,11,7,16.0,22.0,39.3,663759.3,322.1,2.9,1.0211,58.3,4.3,0
2002,4138.0368,7031.9318,41.6339466667,-70.5321966667,2458065.18241,2017,11,7,16.0,22.0,40.3,663760.3,333.5,3.7,1.0211,50.0,5.7,0
2003,4138.0376,7031.9324,41.63396,-70.5322066667,2458065.18242,2017,11,7,16.0,22.0,41.2,663761.2,329.2,4.4,1.0213,54.7,5.1,0
2004,4138.0384,7031.933,41.6339733333,-70.5322166667,2458065.18243,2017,11,7,16.0,22.0,42.2,663762.2,322.5,5.1,1.0212,60.5,4.7,0
2005,4138.0393,7031.9337,41.6339883333,-70.5322283333,2458065.18244,2017,11,7,16.0,22.0,43.2,663763.2,323.0,5.3,1.0212,60.9,4.3,0
2006,4138.0401,7031.9344,41.6340016667,-70.53224,2458065.18246,2017,11,7,16.0,22.0,44.3,663764.3,324.8,5.5,1.0213,58.4,4.5,0
2007,4138.0406,7031.9351,41.63401,-70.5322516667,2458065.18247,2017,11,7,16.0,22.0,45.3,663765.3,326.0,5.7,1.0212,40.5,4.7,0
2008,4138.0415,7031.9357,41.634025,-70.5322616667,2458065.18248,2017,11,7,16.0,22.0,46.2,663766.2,331.1,5.7,1.0211,39.3,4.8,0
2009,4138.0423,7031.9361,41.6340383333,-70.5322683333,2458065.18249,2017,11,7,16.0,22.0,47.2,663767.2,337.5,5.5,1.0212,39.2,5.1,0
2010,4138.043,7031.9366,41.63405,-70.5322766667,2458065.1825,2017,11,7,16.0,22.0,48.2,663768.2,342.5,4.6,1.0213,63.7,5.8,0
